ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
480,20140115,20140127,20140122,11308,1,100,1,SO74695,1,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2014-01-15,2014-01-27,2014-01-22
530,20140115,20140127,20140122,28174,1,100,1,SO74696,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-15,2014-01-27,2014-01-22
214,20140115,20140127,20140122,28174,1,100,1,SO74696,2,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-15,2014-01-27,2014-01-22
530,20140115,20140127,20140122,28578,1,100,1,SO74697,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-15,2014-01-27,2014-01-22
222,20140115,20140127,20140122,28578,1,100,1,SO74697,2,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-15,2014-01-27,2014-01-22
529,20140115,20140127,20140122,11711,1,100,6,SO74698,1,1,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998,,,2014-01-15,2014-01-27,2014-01-22
540,20140115,20140127,20140122,11711,1,100,6,SO74698,2,1,1,32.6,32.6,0.0,0.0,12.1924,12.1924,32.6,2.608,0.815,,,2014-01-15,2014-01-27,2014-01-22
529,20140115,20140127,20140122,11176,1,100,6,SO74699,1,1,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998,,,2014-01-15,2014-01-27,2014-01-22
540,20140115,20140127,20140122,11176,1,100,6,SO74699,2,1,1,32.6,32.6,0.0,0.0,12.1924,12.1924,32.6,2.608,0.815,,,2014-01-15,2014-01-27,2014-01-22
480,20140115,20140127,20140122,11176,1,100,6,SO74699,3,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2014-01-15,2014-01-27,2014-01-22
528,20140115,20140127,20140122,17680,1,100,6,SO74700,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-15,2014-01-27,2014-01-22
536,20140115,20140127,20140122,17680,1,100,6,SO74700,2,1,1,29.99,29.99,0.0,0.0,11.2163,11.2163,29.99,2.3992,0.7498,,,2014-01-15,2014-01-27,2014-01-22
480,20140115,20140127,20140122,17680,1,100,6,SO74700,3,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2014-01-15,2014-01-27,2014-01-22
484,20140115,20140127,20140122,17680,1,100,6,SO74700,4,1,1,7.95,7.95,0.0,0.0,2.9733,2.9733,7.95,0.636,0.1988,,,2014-01-15,2014-01-27,2014-01-22
483,20140115,20140127,20140122,17680,1,100,6,SO74700,5,1,1,120.0,120.0,0.0,0.0,44.88,44.88,120.0,9.6,3.0,,,2014-01-15,2014-01-27,2014-01-22
477,20140115,20140127,20140122,13289,1,100,6,SO74701,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-15,2014-01-27,2014-01-22
225,20140115,20140127,20140122,13289,1,100,6,SO74701,2,1,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248,,,2014-01-15,2014-01-27,2014-01-22
478,20140115,20140127,20140122,13289,1,100,6,SO74701,3,1,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498,,,2014-01-15,2014-01-27,2014-01-22
478,20140115,20140127,20140122,22331,1,100,4,SO74702,1,1,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498,,,2014-01-15,2014-01-27,2014-01-22
477,20140115,20140127,20140122,22331,1,100,4,SO74702,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-15,2014-01-27,2014-01-22
477,20140115,20140127,20140122,26810,1,100,6,SO74703,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-15,2014-01-27,2014-01-22
487,20140115,20140127,20140122,26810,1,100,6,SO74703,2,1,1,54.99,54.99,0.0,0.0,20.5663,20.5663,54.99,4.3992,1.3748,,,2014-01-15,2014-01-27,2014-01-22
484,20140115,20140127,20140122,26810,1,100,6,SO74703,3,1,1,7.95,7.95,0.0,0.0,2.9733,2.9733,7.95,0.636,0.1988,,,2014-01-15,2014-01-27,2014-01-22
477,20140115,20140127,20140122,26100,1,100,6,SO74704,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-15,2014-01-27,2014-01-22
480,20140115,20140127,20140122,26100,1,100,6,SO74704,2,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2014-01-15,2014-01-27,2014-01-22
528,20140115,20140127,20140122,16076,1,100,1,SO74705,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-15,2014-01-27,2014-01-22
480,20140115,20140127,20140122,16076,1,100,1,SO74705,2,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2014-01-15,2014-01-27,2014-01-22
477,20140115,20140127,20140122,12159,1,100,6,SO74706,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-15,2014-01-27,2014-01-22
217,20140115,20140127,20140122,12159,1,100,6,SO74706,2,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-15,2014-01-27,2014-01-22
528,20140115,20140127,20140122,14856,1,100,1,SO74707,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-15,2014-01-27,2014-01-22
222,20140115,20140127,20140122,14856,1,100,1,SO74707,2,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-15,2014-01-27,2014-01-22
528,20140115,20140127,20140122,14500,1,100,4,SO74708,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-15,2014-01-27,2014-01-22
214,20140115,20140127,20140122,14500,1,100,4,SO74708,2,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-15,2014-01-27,2014-01-22
463,20140115,20140127,20140122,14500,1,100,4,SO74708,3,1,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123,,,2014-01-15,2014-01-27,2014-01-22
529,20140115,20140127,20140122,16257,1,100,7,SO74709,1,1,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998,,,2014-01-15,2014-01-27,2014-01-22
539,20140115,20140127,20140122,16257,1,100,7,SO74709,2,1,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248,,,2014-01-15,2014-01-27,2014-01-22
217,20140115,20140127,20140122,16257,1,100,7,SO74709,3,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-15,2014-01-27,2014-01-22
225,20140115,20140127,20140122,16257,1,100,7,SO74709,4,1,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248,,,2014-01-15,2014-01-27,2014-01-22
536,20140115,20140127,20140122,20902,1,100,10,SO74710,1,1,1,29.99,29.99,0.0,0.0,11.2163,11.2163,29.99,2.3992,0.7498,,,2014-01-15,2014-01-27,2014-01-22
528,20140115,20140127,20140122,20902,1,100,10,SO74710,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-15,2014-01-27,2014-01-22
480,20140115,20140127,20140122,20902,1,100,10,SO74710,3,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2014-01-15,2014-01-27,2014-01-22
477,20140115,20140127,20140122,21832,1,100,7,SO74711,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-15,2014-01-27,2014-01-22
214,20140115,20140127,20140122,21832,1,100,7,SO74711,2,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-15,2014-01-27,2014-01-22
538,20140115,20140127,20140122,21675,1,100,7,SO74712,1,1,1,21.49,21.49,0.0,0.0,8.0373,8.0373,21.49,1.7192,0.5373,,,2014-01-15,2014-01-27,2014-01-22
529,20140115,20140127,20140122,21675,1,100,7,SO74712,2,1,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998,,,2014-01-15,2014-01-27,2014-01-22
231,20140115,20140127,20140122,21675,1,100,7,SO74712,3,1,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498,,,2014-01-15,2014-01-27,2014-01-22
463,20140115,20140127,20140122,21675,1,100,7,SO74712,4,1,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123,,,2014-01-15,2014-01-27,2014-01-22
541,20140115,20140127,20140122,12803,1,100,10,SO74713,1,1,1,28.99,28.99,0.0,0.0,10.8423,10.8423,28.99,2.3192,0.7248,,,2014-01-15,2014-01-27,2014-01-22
530,20140115,20140127,20140122,12803,1,100,10,SO74713,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-15,2014-01-27,2014-01-22
480,20140115,20140127,20140122,12803,1,100,10,SO74713,3,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2014-01-15,2014-01-27,2014-01-22
484,20140115,20140127,20140122,12803,1,100,10,SO74713,4,1,1,7.95,7.95,0.0,0.0,2.9733,2.9733,7.95,0.636,0.1988,,,2014-01-15,2014-01-27,2014-01-22
530,20140115,20140127,20140122,16467,1,100,10,SO74714,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-15,2014-01-27,2014-01-22
480,20140115,20140127,20140122,16467,1,100,10,SO74714,2,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2014-01-15,2014-01-27,2014-01-22
528,20140115,20140127,20140122,12087,1,100,4,SO74715,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-15,2014-01-27,2014-01-22
537,20140115,20140127,20140122,12087,1,100,4,SO74715,2,1,1,35.0,35.0,0.0,0.0,13.09,13.09,35.0,2.8,0.875,,,2014-01-15,2014-01-27,2014-01-22
480,20140115,20140127,20140122,12087,1,100,4,SO74715,3,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2014-01-15,2014-01-27,2014-01-22
478,20140115,20140127,20140122,13578,1,100,7,SO74716,1,1,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498,,,2014-01-15,2014-01-27,2014-01-22
222,20140115,20140127,20140122,13578,1,100,7,SO74716,2,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-15,2014-01-27,2014-01-22
222,20140115,20140127,20140122,12313,1,100,7,SO74717,1,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-15,2014-01-27,2014-01-22
225,20140115,20140127,20140122,12313,1,100,7,SO74717,2,1,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248,,,2014-01-15,2014-01-27,2014-01-22
485,20140115,20140127,20140122,12974,1,100,4,SO74718,1,1,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495,,,2014-01-15,2014-01-27,2014-01-22
217,20140115,20140127,20140122,12974,1,100,4,SO74718,2,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-15,2014-01-27,2014-01-22
535,20140116,20140128,20140123,13961,1,100,9,SO74719,1,1,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248,,,2014-01-16,2014-01-28,2014-01-23
528,20140116,20140128,20140123,13961,1,100,9,SO74719,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-16,2014-01-28,2014-01-23
485,20140116,20140128,20140123,13961,1,100,9,SO74719,3,1,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495,,,2014-01-16,2014-01-28,2014-01-23
214,20140116,20140128,20140123,13961,1,100,9,SO74719,4,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-16,2014-01-28,2014-01-23
483,20140116,20140128,20140123,12410,1,100,4,SO74720,1,1,1,120.0,120.0,0.0,0.0,44.88,44.88,120.0,9.6,3.0,,,2014-01-16,2014-01-28,2014-01-23
528,20140116,20140128,20140123,15437,1,100,9,SO74721,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-16,2014-01-28,2014-01-23
536,20140116,20140128,20140123,15437,1,100,9,SO74721,2,1,1,29.99,29.99,0.0,0.0,11.2163,11.2163,29.99,2.3992,0.7498,,,2014-01-16,2014-01-28,2014-01-23
538,20140116,20140128,20140123,18367,1,100,9,SO74722,1,1,1,21.49,21.49,0.0,0.0,8.0373,8.0373,21.49,1.7192,0.5373,,,2014-01-16,2014-01-28,2014-01-23
477,20140116,20140128,20140123,22858,1,100,9,SO74723,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-16,2014-01-28,2014-01-23
529,20140116,20140128,20140123,12696,1,100,9,SO74724,1,1,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998,,,2014-01-16,2014-01-28,2014-01-23
214,20140116,20140128,20140123,12696,1,100,9,SO74724,2,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-16,2014-01-28,2014-01-23
481,20140116,20140128,20140123,12696,1,100,9,SO74724,3,1,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248,,,2014-01-16,2014-01-28,2014-01-23
541,20140116,20140128,20140123,19624,1,100,9,SO74725,1,1,1,28.99,28.99,0.0,0.0,10.8423,10.8423,28.99,2.3192,0.7248,,,2014-01-16,2014-01-28,2014-01-23
530,20140116,20140128,20140123,19624,1,100,9,SO74725,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-16,2014-01-28,2014-01-23
487,20140116,20140128,20140123,19624,1,100,9,SO74725,3,1,1,54.99,54.99,0.0,0.0,20.5663,20.5663,54.99,4.3992,1.3748,,,2014-01-16,2014-01-28,2014-01-23
491,20140116,20140128,20140123,11819,1,100,1,SO74726,1,1,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498,,,2014-01-16,2014-01-28,2014-01-23
535,20140116,20140128,20140123,26460,1,100,1,SO74727,1,1,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248,,,2014-01-16,2014-01-28,2014-01-23
535,20140116,20140128,20140123,11277,1,100,6,SO74728,1,1,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248,,,2014-01-16,2014-01-28,2014-01-23
528,20140116,20140128,20140123,11277,1,100,6,SO74728,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-16,2014-01-28,2014-01-23
480,20140116,20140128,20140123,11277,1,100,6,SO74728,3,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2014-01-16,2014-01-28,2014-01-23
540,20140116,20140128,20140123,24438,1,100,1,SO74729,1,1,1,32.6,32.6,0.0,0.0,12.1924,12.1924,32.6,2.608,0.815,,,2014-01-16,2014-01-28,2014-01-23
529,20140116,20140128,20140123,24438,1,100,1,SO74729,2,1,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998,,,2014-01-16,2014-01-28,2014-01-23
217,20140116,20140128,20140123,24438,1,100,1,SO74729,3,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-16,2014-01-28,2014-01-23
463,20140116,20140128,20140123,24438,1,100,1,SO74729,4,1,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123,,,2014-01-16,2014-01-28,2014-01-23
535,20140116,20140128,20140123,26236,1,100,1,SO74730,1,1,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248,,,2014-01-16,2014-01-28,2014-01-23
214,20140116,20140128,20140123,26236,1,100,1,SO74730,2,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-16,2014-01-28,2014-01-23
528,20140116,20140128,20140123,22757,1,100,4,SO74731,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-16,2014-01-28,2014-01-23
536,20140116,20140128,20140123,22757,1,100,4,SO74731,2,1,1,29.99,29.99,0.0,0.0,11.2163,11.2163,29.99,2.3992,0.7498,,,2014-01-16,2014-01-28,2014-01-23
217,20140116,20140128,20140123,22757,1,100,4,SO74731,3,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-16,2014-01-28,2014-01-23
465,20140116,20140128,20140123,22757,1,100,4,SO74731,4,1,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123,,,2014-01-16,2014-01-28,2014-01-23
536,20140116,20140128,20140123,23361,1,100,4,SO74732,1,1,1,29.99,29.99,0.0,0.0,11.2163,11.2163,29.99,2.3992,0.7498,,,2014-01-16,2014-01-28,2014-01-23
480,20140116,20140128,20140123,23361,1,100,4,SO74732,2,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2014-01-16,2014-01-28,2014-01-23
478,20140116,20140128,20140123,21296,1,100,1,SO74733,1,1,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498,,,2014-01-16,2014-01-28,2014-01-23
477,20140116,20140128,20140123,21296,1,100,1,SO74733,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-16,2014-01-28,2014-01-23
222,20140116,20140128,20140123,21296,1,100,1,SO74733,3,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-16,2014-01-28,2014-01-23
234,20140116,20140128,20140123,21296,1,100,1,SO74733,4,1,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498,,,2014-01-16,2014-01-28,2014-01-23
476,20140116,20140128,20140123,19980,1,100,1,SO74734,1,1,1,69.99,69.99,0.0,0.0,26.1763,26.1763,69.99,5.5992,1.7498,,,2014-01-16,2014-01-28,2014-01-23
463,20140116,20140128,20140123,19980,1,100,1,SO74734,2,1,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123,,,2014-01-16,2014-01-28,2014-01-23
477,20140116,20140128,20140123,18419,1,100,4,SO74735,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-16,2014-01-28,2014-01-23
214,20140116,20140128,20140123,18419,1,100,4,SO74735,2,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-16,2014-01-28,2014-01-23
477,20140116,20140128,20140123,11869,1,100,6,SO74736,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-16,2014-01-28,2014-01-23
467,20140116,20140128,20140123,11869,1,100,6,SO74736,2,1,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123,,,2014-01-16,2014-01-28,2014-01-23
477,20140116,20140128,20140123,16918,1,100,1,SO74737,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-16,2014-01-28,2014-01-23
222,20140116,20140128,20140123,16918,1,100,1,SO74737,2,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-16,2014-01-28,2014-01-23
467,20140116,20140128,20140123,16918,1,100,1,SO74737,3,1,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123,,,2014-01-16,2014-01-28,2014-01-23
485,20140116,20140128,20140123,19000,1,100,6,SO74738,1,1,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495,,,2014-01-16,2014-01-28,2014-01-23
480,20140116,20140128,20140123,19000,1,100,6,SO74738,2,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2014-01-16,2014-01-28,2014-01-23
485,20140116,20140128,20140123,13738,1,100,4,SO74739,1,1,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495,,,2014-01-16,2014-01-28,2014-01-23
485,20140116,20140128,20140123,13469,1,100,1,SO74740,1,1,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495,,,2014-01-16,2014-01-28,2014-01-23
231,20140116,20140128,20140123,13469,1,100,1,SO74740,2,1,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498,,,2014-01-16,2014-01-28,2014-01-23
528,20140116,20140128,20140123,16285,1,100,7,SO74741,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-16,2014-01-28,2014-01-23
485,20140116,20140128,20140123,16285,1,100,7,SO74741,2,1,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495,,,2014-01-16,2014-01-28,2014-01-23
478,20140116,20140128,20140123,16285,1,100,7,SO74741,3,1,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498,,,2014-01-16,2014-01-28,2014-01-23
477,20140116,20140128,20140123,16285,1,100,7,SO74741,4,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-16,2014-01-28,2014-01-23
214,20140116,20140128,20140123,16285,1,100,7,SO74741,5,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-16,2014-01-28,2014-01-23
528,20140116,20140128,20140123,14986,1,100,10,SO74742,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-16,2014-01-28,2014-01-23
537,20140116,20140128,20140123,14986,1,100,10,SO74742,2,1,1,35.0,35.0,0.0,0.0,13.09,13.09,35.0,2.8,0.875,,,2014-01-16,2014-01-28,2014-01-23
484,20140116,20140128,20140123,14986,1,100,10,SO74742,3,1,1,7.95,7.95,0.0,0.0,2.9733,2.9733,7.95,0.636,0.1988,,,2014-01-16,2014-01-28,2014-01-23
476,20140116,20140128,20140123,15111,1,100,7,SO74743,1,1,1,69.99,69.99,0.0,0.0,26.1763,26.1763,69.99,5.5992,1.7498,,,2014-01-16,2014-01-28,2014-01-23
481,20140116,20140128,20140123,15111,1,100,7,SO74743,2,1,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248,,,2014-01-16,2014-01-28,2014-01-23
535,20140116,20140128,20140123,17774,1,100,8,SO74744,1,1,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248,,,2014-01-16,2014-01-28,2014-01-23
480,20140116,20140128,20140123,17774,1,100,8,SO74744,2,1,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573,,,2014-01-16,2014-01-28,2014-01-23
225,20140116,20140128,20140123,26844,1,100,10,SO74745,1,1,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248,,,2014-01-16,2014-01-28,2014-01-23
529,20140116,20140128,20140123,26844,1,100,10,SO74745,2,1,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998,,,2014-01-16,2014-01-28,2014-01-23
538,20140116,20140128,20140123,28439,1,100,10,SO74746,1,1,1,21.49,21.49,0.0,0.0,8.0373,8.0373,21.49,1.7192,0.5373,,,2014-01-16,2014-01-28,2014-01-23
529,20140116,20140128,20140123,28439,1,100,10,SO74746,2,1,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998,,,2014-01-16,2014-01-28,2014-01-23
222,20140116,20140128,20140123,28439,1,100,10,SO74746,3,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-16,2014-01-28,2014-01-23
541,20140116,20140128,20140123,26396,1,100,8,SO74747,1,1,1,28.99,28.99,0.0,0.0,10.8423,10.8423,28.99,2.3192,0.7248,,,2014-01-16,2014-01-28,2014-01-23
530,20140116,20140128,20140123,26396,1,100,8,SO74747,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-16,2014-01-28,2014-01-23
214,20140116,20140128,20140123,26396,1,100,8,SO74747,3,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-16,2014-01-28,2014-01-23
234,20140116,20140128,20140123,26396,1,100,8,SO74747,4,1,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498,,,2014-01-16,2014-01-28,2014-01-23
529,20140116,20140128,20140123,22706,1,100,8,SO74748,1,1,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998,,,2014-01-16,2014-01-28,2014-01-23
225,20140116,20140128,20140123,22706,1,100,8,SO74748,2,1,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248,,,2014-01-16,2014-01-28,2014-01-23
491,20140116,20140128,20140123,22706,1,100,8,SO74748,3,1,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498,,,2014-01-16,2014-01-28,2014-01-23
541,20140116,20140128,20140123,19486,1,100,10,SO74749,1,1,1,28.99,28.99,0.0,0.0,10.8423,10.8423,28.99,2.3192,0.7248,,,2014-01-16,2014-01-28,2014-01-23
530,20140116,20140128,20140123,19486,1,100,10,SO74749,2,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-16,2014-01-28,2014-01-23
217,20140116,20140128,20140123,19486,1,100,10,SO74749,3,1,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748,,,2014-01-16,2014-01-28,2014-01-23
231,20140116,20140128,20140123,19486,1,100,10,SO74749,4,1,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498,,,2014-01-16,2014-01-28,2014-01-23
528,20140116,20140128,20140123,11190,1,100,4,SO74750,1,1,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248,,,2014-01-16,2014-01-28,2014-01-23
537,20140116,20140128,20140123,11190,1,100,4,SO74750,2,1,1,35.0,35.0,0.0,0.0,13.09,13.09,35.0,2.8,0.875,,,2014-01-16,2014-01-28,2014-01-23
